name,plot_id,species,live_status,ht_class,notes
regen_table_big11nov,ATWE-THIN-13,ABCO,Live,1 - (0-15cm),NA
regen_table_big11nov,atwe-thin-02,SEGI,Live,4 - (61-100cm),16
regen_table_big11nov,atwe-thin-02,SEGI,Live,3 - (31-60cm),2
regen_table_big11nov,atwe-thin-02,ABCO,Live,5 - (101-DBH; 137cm),1
regen_table_big11nov,atwe-thin-02,ABCO,Live,4 - (61-100cm),1
regen_table_big11nov,atwe-thin-02,SEGI,Live,5 - (101-DBH; 137cm),3
regen_table_big11nov,ATWE-THIN-11,ABCO,Live,1 - (0-15cm),39
regen_table_big11nov,ATWE-THIN-11,SEGI,Live,1 - (0-15cm),58
regen_table_big11nov,ATWE-THIN-11,CADE,Live,1 - (0-15cm),1
regen_table_big11nov,ATWE-THIN-11,SEGI,Dead,1 - (0-15cm),3
regen_table_big11nov,ATWE-THIN-23,SEGI,Live,3 - (31-60cm),58
regen_table_big11nov,ATWE-THIN-23,SEGI,Live,2 - (16-30cm),88
regen_table_big11nov,ATWE-THIN-23,SEGI,Live,1 - (0-15cm),77
regen_table_big11nov,ATWE-THIN-23,ABCO,Live,2 - (16-30cm),4
regen_table_big11nov,ATWE-THIN-23,ABCO,Live,1 - (0-15cm),1
regen_table_big11nov,ATWE-THIN-23,SEGI,Dead,1 - (0-15cm),2
regen_table_big11nov,ATWE-THIN-23,SEGI,Live,4 - (61-100cm),2
regen_table_big11nov,ATWE-THIN-23,PILA,Live,1 - (0-15cm),1
regen_table_big11nov,ATWE-THIN-23,PIPO,Live,1 - (0-15cm),"PIXX, 3"
regen_table_big11nov,ATWE-THIN-23,PIPO,Live,2 - (16-30cm),PIPOJE
regen_table_big11nov,ATWE-THIN-23,PIPO,Dead,1 - (0-15cm),PIXX
regen_table_big11nov,atwe-thin-04,QUKE,Live,4 - (61-100cm),2
regen_table_big11nov,atwe-thin-04,QUKE,Live,3 - (31-60cm),1
regen_table_big11nov,ATWE-THIN-15,ABCO,Live,4 - (61-100cm),2
regen_table_big11nov,ATWE-THIN-15,ABCO,Live,5 - (101-DBH; 137cm),1
regen_table_big11nov,ATWE-THIN-36,SEGI,Live,1 - (0-15cm),1086
regen_table_big11nov,ATWE-THIN-36,SEGI,Dead,1 - (0-15cm),319
regen_table_big11nov,ATWE-THIN-36,ABCO,Live,1 - (0-15cm),14
regen_table_big11nov,ATWE-THIN-36,CADE,Live,1 - (0-15cm),3
regen_table_big11nov,ATWE-THIN-36,SEGI,Live,2 - (16-30cm),178
regen_table_big11nov,ATWE-THIN-36,ABCO,Live,2 - (16-30cm),7
regen_table_big11nov,ATWE-THIN-36,CADE,Live,2 - (16-30cm),2
regen_table_big11nov,ATWE-THIN-36,SEGI,Live,3 - (31-60cm),19
regen_table_big11nov,ATWE-THIN-36,SEGI,Dead,2 - (16-30cm),3
regen_table_big11nov,ATWE-THIN-36,ABCO,Dead,1 - (0-15cm),1
regen_table_big11nov,ATWE-THIN-36,CADE,Live,3 - (31-60cm),1
regen_table_big11nov,ATWE-THIN-36,ABCO,Live,3 - (31-60cm),1
regen_table_big11nov,ATWE-THIN-24,ABCO,Live,1 - (0-15cm),85
regen_table_big11nov,ATWE-THIN-24,SEGI,Live,1 - (0-15cm),27
regen_table_big11nov,ATWE-THIN-24,ABCO,Dead,1 - (0-15cm),7
regen_table_big11nov,ATWE-THIN-24,ABCO,Live,2 - (16-30cm),20
regen_table_big11nov,ATWE-THIN-24,CADE,Live,1 - (0-15cm),8
regen_table_big11nov,ATWE-THIN-24,SEGI,Live,2 - (16-30cm),19
regen_table_big11nov,ATWE-THIN-24,CADE,Live,2 - (16-30cm),8
regen_table_big11nov,ATWE-THIN-24,SEGI,Dead,1 - (0-15cm),3
regen_table_big11nov,ATWE-THIN-24,SEGI,Live,3 - (31-60cm),1
regen_table_big11nov,ATWE-THIN-24,QUKE,Live,2 - (16-30cm),1
regen_table_big11nov,ATWE-THIN-19,CADE,Live,2 - (16-30cm),17
regen_table_big11nov,ATWE-THIN-19,CADE,Live,3 - (31-60cm),3
regen_table_big11nov,ATWE-THIN-19,CADE,Live,1 - (0-15cm),25
regen_table_big11nov,ATWE-THIN-19,ABCO,Live,2 - (16-30cm),4
regen_table_big11nov,ATWE-THIN-19,PILA,Live,4 - (61-100cm),3
regen_table_big11nov,ATWE-THIN-19,PILA,Live,3 - (31-60cm),3
regen_table_big11nov,ATWE-THIN-19,ABCO,Live,1 - (0-15cm),3
regen_table_big11nov,ATWE-THIN-39,SEGI,Live,1 - (0-15cm),1798
regen_table_big11nov,ATWE-THIN-39,SEGI,Dead,1 - (0-15cm),50
regen_table_big11nov,ATWE-THIN-39,SEGI,Live,2 - (16-30cm),17
regen_table_big11nov,ATWE-THIN-39,ABCO,Dead,1 - (0-15cm),1
regen_table_big11nov,ATWE-THIN-39,ABCO,Live,1 - (0-15cm),13
regen_table_big17nov,REMO-PLANT-48,SEGI,Live,2 - (16-30cm),9
regen_table_big17nov,REMO-PLANT-48,SEGI,Live,1 - (0-15cm),PLANTED 2
regen_table_big17nov,REMO-PLANT-48,SEGI,Dead,1 - (0-15cm),1
regen_table_big17nov,REMO-PLANT-48,SEGI,Live,4 - (61-100cm),PLANTED 2
regen_table_big17nov,REMO-PLANT-48,SEGI,Live,1 - (0-15cm),5
regen_table_big17nov,REMO-PLANT-48,PIPOJE,Live,2 - (16-30cm),PLANTED 2
regen_table_big17nov,REMO-PLANT-48,SEGI,Live,3 - (31-60cm),5
regen_table_big17nov,REMO-PLANT-48,SEGI,Live,4 - (61-100cm),1
regen_table_big17nov,REMO-PLANT-48,PILA,Dead,2 - (16-30cm),PLANTED 1
regen_table_big17nov,REMO-PLANT-17,PIPOJE,Dead,1 - (0-15cm),5 PLANTED
regen_table_big17nov,REMO-PLANT-17,PIPOJE,Dead,2 - (16-30cm),2 PLANTED
regen_table_big17nov,REMO-PLANT-17,SEGI,Dead,1 - (0-15cm),2 NATURAL
regen_table_big17nov,REMO-PLANT-17,SEGI,Live,2 - (16-30cm),"2 NATURAL, VERY SAD"
regen_table_big17nov,REMO-PLANT-17,PIPOJE,Live,2 - (16-30cm),1 PLANTED
regen_table_big17nov,REMO-PLANT-17,SEGI,Dead,1 - (0-15cm),1 PLANTED
regen_table_big17nov,REMO-PLANT-17,PIJE,Live,1 - (0-15cm),2 PLANTED
regen_table_big17nov,REMO-PLANT-17,SEGI,Dead,3 - (31-60cm),"1 NATURAL, JUST PASSED"
regen_table_big17nov,REMO-PLANT-17,SEGI,Dead,2 - (16-30cm),1 NATURAL
regen_table_big17nov,REMO-PLANT-46,SEGI,Live,3 - (31-60cm),PLANTED - 2
regen_table_big17nov,REMO-PLANT-46,SEGI,Live,2 - (16-30cm),PLANTED - 1
regen_table_big17nov,REMO-PLANT-46,SEGI,Dead,2 - (16-30cm),PLANTED - 1
regen_table_big17nov,REMO-PLANT-46,SEGI,Live,4 - (61-100cm),1
regen_table_big17nov,REMO-PLANT-46,SEGI,Dead,2 - (16-30cm),PLANTED - 3
regen_table_big17nov,REMO-PLANT-46,SEGI,Live,2 - (16-30cm),2
regen_table_big17nov,REMO-PLANT-46,SEGI,Live,3 - (31-60cm),2
regen_table_big17nov,REMO-PLANT-46,PILA,Dead,1 - (0-15cm),PLANTED - 1
regen_table_big17nov,REMO-PLANT-42,PIXX,Dead,1 - (0-15cm),"PLANTED, 1"
regen_table_big17nov,REMO-PLANT-42,SEGI,Dead,1 - (0-15cm),"PLANTED, 3"
regen_table_big17nov,REMO-PLANT-42,SEGI,Dead,2 - (16-30cm),"PLANTED, 1"
regen_table_big17nov,REMO-PLANT-42,PIPOJE,Live,2 - (16-30cm),"PLANTED, 1 SAD"
regen_table_big17nov,REMO-PLANT-33,SEGI,Dead,1 - (0-15cm),1 PLANTED
regen_table_big17nov,REMO-PLANT-33,SEGI,Dead,2 - (16-30cm),10 NATURAL
regen_table_big17nov,REMO-PLANT-33,SEGI,Dead,3 - (31-60cm),1 NATURAL
regen_table_big17nov,REMO-PLANT-33,QUKE,Live,1 - (0-15cm),2
regen_table_big17nov,REMO-PLANT-33,QUKE,Live,2 - (16-30cm),1
regen_table_big17nov,REMO-PLANT-33,SEGI,Dead,1 - (0-15cm),1 NATURAL
regen_table_big17nov,REMO-PLANT-07,SEGI,Live,4 - (61-100cm),66
regen_table_big17nov,REMO-PLANT-07,SEGI,Live,3 - (31-60cm),126
regen_table_big17nov,REMO-PLANT-07,SEGI,Live,5 - (101-DBH; 137cm),3
regen_table_big17nov,REMO-PLANT-07,SEGI,Live,2 - (16-30cm),11
regen_table_big17nov,REMO-PLANT-07,SEGI,Dead,2 - (16-30cm),1
regen_table_big17nov,REMO-PLANT-07,SEGI,Dead,3 - (31-60cm),4
regen_table_big17nov,REMO-PLANT-07,CADE,Live,3 - (31-60cm),1
regen_table_big17nov,REMO-PLANT-22,SEGI,Dead,1 - (0-15cm),"PLANTED, 4"
regen_table_big17nov,REMO-PLANT-22,SEGI,Live,1 - (0-15cm),"PLANTED, 1"
regen_table_big17nov,REMO-PLANT-22,SEGI,Live,2 - (16-30cm),3
regen_table_big17nov,REMO-PLANT-22,SEGI,Dead,1 - (0-15cm),"1, BROKEN TOP"
regen_table_big17nov,REMO-PLANT-22,SEGI,Live,1 - (0-15cm),1
regen_table_big17nov,REMO-PLANT-10,SEGI,Live,3 - (31-60cm),15 NATURAL
regen_table_big17nov,REMO-PLANT-10,SEGI,Dead,3 - (31-60cm),3 NATURAL
regen_table_big17nov,REMO-PLANT-10,PILA,Dead,2 - (16-30cm),1 PLANTED
regen_table_big17nov,REMO-PLANT-10,SEGI,Live,2 - (16-30cm),1 NATURAL
regen_table_big17nov,REMO-PLANT-10,SEGI,Dead,1 - (0-15cm),1 NATURAL
regen_table_big17nov,REMO-PLANT-10,SEGI,Live,4 - (61-100cm),10 NATURAL
regen_table_big17nov,REMO-PLANT-10,PIPOJE,Live,2 - (16-30cm),4 PLANTED
regen_table_big17nov,REMO-PLANT-10,SEGI,Live,5 - (101-DBH; 137cm),3 NATURAL
regen_table_big17nov,REMO-PLANT-37,PILA,Dead,2 - (16-30cm),PLANTED - 1
regen_table_big17nov,REMO-PLANT-37,PILA,Dead,1 - (0-15cm),PLANTED - 2
regen_table_big17nov,REMO-PLANT-37,SEGI,Dead,1 - (0-15cm),PLANTED - 7
regen_table_big17nov,REMO-PLANT-37,SEGI,Dead,2 - (16-30cm),PLANTED - 2
regen_table_big17nov,REMO-PLANT-37,PIPOJE,Dead,2 - (16-30cm),PLANTED - 2
regen_table_big17nov,REMO-PLANT-37,SEGI,Dead,3 - (31-60cm),NATTY - 1
regen_table_big17nov,REMO-PLANT-37,PIPOJE,Live,2 - (16-30cm),PLANTED - 1
regen_table_big17nov,REMO-PLANT-06,SEGI,Live,4 - (61-100cm),2
regen_table_big17nov,REMO-PLANT-06,SEGI,Live,2 - (16-30cm),3
regen_table_big17nov,REMO-PLANT-06,SEGI,Live,1 - (0-15cm),2
regen_table_big17nov,REMO-PLANT-06,PILA,Live,2 - (16-30cm),"PLANTED, 3"
regen_table_big17nov,REMO-PLANT-06,SEGI,Live,3 - (31-60cm),1
regen_table_big17nov,REMO-PLANT-06,NA,NA,NA,NA
regen_table_big17nov,REMO-PLANT-06,NA,NA,NA,NA
regen_table_big17nov,REMO-PLANT-02,SEGI,Live,3 - (31-60cm),1 NATURAL
regen_table_big17nov,REMO-PLANT-50,SEGI,Dead,1 - (0-15cm),PLANTED - 3
regen_table_big17nov,REMO-PLANT-50,SEGI,Dead,3 - (31-60cm),2
regen_table_big17nov,REMO-PLANT-50,PILA,Dead,1 - (0-15cm),PLANTED - 1
regen_table_big17nov,REMO-PLANT-50,PIPOJE,Live,2 - (16-30cm),PLANTED - 1
regen_table_big17nov,REMO-PLANT-50,SEGI,Live,4 - (61-100cm),6
regen_table_big17nov,REMO-PLANT-50,QUCH,Live,4 - (61-100cm),2
regen_table_big17nov,REMO-PLANT-50,QUCH,Live,3 - (31-60cm),1
regen_table_big17nov,REMO-PLANT-50,SEGI,Live,3 - (31-60cm),3
regen_table_big17nov,REMO-PLANT-50,SEGI,Live,2 - (16-30cm),1
regen_table_big17nov,REMO-PLANT-50,SEGI,Live,5 - (101-DBH; 137cm),1
regen_table_big17nov,REMO-PLANT-50,SEGI,Dead,2 - (16-30cm),1
regen_table_big17nov,REMO-PLANT-50,SEGI,Live,1 - (0-15cm),9
regen_table_big17nov,REMO-PLANT-50,SEGI,Dead,1 - (0-15cm),2
regen_table_big17nov,REMO-PLANT-13,SEGI,Live,2 - (16-30cm),71
regen_table_big17nov,REMO-PLANT-13,SEGI,Live,3 - (31-60cm),194
regen_table_big17nov,REMO-PLANT-13,SEGI,Live,4 - (61-100cm),45
regen_table_big17nov,REMO-PLANT-13,SEGI,Live,1 - (0-15cm),50
regen_table_big17nov,REMO-PLANT-13,CADE,Live,3 - (31-60cm),1
regen_table_big17nov,REMO-PLANT-13,SEGI,Dead,1 - (0-15cm),8
regen_table_big17nov,REMO-PLANT-13,SEGI,Dead,3 - (31-60cm),7
regen_table_big17nov,REMO-PLANT-13,ABCO,Live,2 - (16-30cm),3
regen_table_big17nov,REMO-PLANT-13,PILA,Dead,2 - (16-30cm),"PLANTED, 1"
regen_table_big17nov,REMO-PLANT-13,PIPOJE,Live,2 - (16-30cm),1
regen_table_big17nov,REMO-PLANT-13,ABCO,Live,3 - (31-60cm),2
regen_table_big17nov,REMO-PLANT-13,SEGI,Dead,2 - (16-30cm),26
regen_table_big17nov,REMO-PLANT-13,CADE,Live,2 - (16-30cm),1
regen_table_big17nov,REMO-PLANT-13,PIPOJE,Live,2 - (16-30cm),"PLANTED, 1"
regen_table_big17nov,REMO-PLANT-19,SEGI,Dead,1 - (0-15cm),45 NATURAL
regen_table_big17nov,REMO-PLANT-19,SEGI,Dead,2 - (16-30cm),1 PLANTED
regen_table_big17nov,REMO-PLANT-19,SEGI,Dead,1 - (0-15cm),4 PLANTED
regen_table_big17nov,REMO-PLANT-19,SEGI,Dead,3 - (31-60cm),23 NATURAL
regen_table_big17nov,REMO-PLANT-19,PIPOJE,Dead,2 - (16-30cm),1 PLANTED
regen_table_big17nov,REMO-PLANT-19,PIPOJE,Live,2 - (16-30cm),1 PLANTED
regen_table_big17nov,REMO-PLANT-19,SEGI,Live,4 - (61-100cm),6 NATURAL
regen_table_big17nov,REMO-PLANT-19,SEGI,Live,1 - (0-15cm),10 NATURAL
regen_table_big17nov,REMO-PLANT-19,ABCO,Live,2 - (16-30cm),2 NATURAL
regen_table_big17nov,REMO-PLANT-19,SEGI,Live,3 - (31-60cm),117 NATURAL
regen_table_big17nov,REMO-PLANT-19,SEGI,Live,2 - (16-30cm),78 NATURAL
regen_table_big17nov,REMO-PLANT-19,SEGI,Dead,2 - (16-30cm),86 NATURAL
regen_table_big17nov,REMO-PLANT-18,SEGI,Live,3 - (31-60cm),6
regen_table_big17nov,REMO-PLANT-18,SEGI,Live,2 - (16-30cm),3
regen_table_big17nov,REMO-PLANT-18,SEGI,Dead,1 - (0-15cm),1
regen_table_big17nov,REMO-PLANT-18,SEGI,Dead,3 - (31-60cm),2
regen_table_big17nov,REMO-PLANT-18,SEGI,Live,4 - (61-100cm),1
regen_table_big17nov,REMO-PLANT-18,SEGI,Dead,1 - (0-15cm),PLANTED - 2
regen_table_big17nov,REMO-PLANT-18,SEGI,Dead,2 - (16-30cm),1
regen_table_big17nov,REMO-PLANT-04,SEGI,Live,2 - (16-30cm),1
regen_table_big17nov,REMO-PLANT-04,SEGI,Live,1 - (0-15cm),1
regen_table_big17nov,REMO-PLANT-04,SEGI,Live,3 - (31-60cm),2
regen_table_big17nov,REMO-PLANT-27,SEGI,Dead,2 - (16-30cm),17 NATURAL
regen_table_big17nov,REMO-PLANT-27,CADE,Live,1 - (0-15cm),1 NATURAL
regen_table_big17nov,REMO-PLANT-27,SEGI,Dead,1 - (0-15cm),11 NATURAL
regen_table_big17nov,REMO-PLANT-27,SEGI,Live,4 - (61-100cm),23 NATURAL
regen_table_big17nov,REMO-PLANT-27,SEGI,Live,3 - (31-60cm),56 NATURAL
regen_table_big17nov,REMO-PLANT-27,SEGI,Dead,3 - (31-60cm),4 NATURAL
regen_table_big17nov,REMO-PLANT-27,CADE,Live,3 - (31-60cm),1 NATURAL
regen_table_big17nov,REMO-PLANT-27,SEGI,Live,2 - (16-30cm),44 NATURAL
regen_table_big17nov,REMO-PLANT-27,SEGI,Live,1 - (0-15cm),16 NATURAL
regen_table_big17nov,REMO-PLANT-27,SEGI,Live,5 - (101-DBH; 137cm),1 NATURAL
regen_table_big17nov,REMO-PLANT-11,SEGI,Dead,1 - (0-15cm),PLANTED - 1
regen_table_big17nov,REMO-PLANT-05,SEGI,Dead,1 - (0-15cm),5
regen_table_big17nov,REMO-PLANT-05,SEGI,Live,2 - (16-30cm),6
regen_table_big17nov,REMO-PLANT-05,SEGI,Dead,3 - (31-60cm),"PLANTED, 1"
regen_table_big17nov,REMO-PLANT-05,PIXX,Dead,2 - (16-30cm),"PLANTED, 1"
regen_table_big17nov,REMO-PLANT-05,SEGI,Live,3 - (31-60cm),2
regen_table_big17nov,REMO-PLANT-05,SEGI,Live,2 - (16-30cm),"PLANTED, 1"
regen_table_big17nov,REMO-PLANT-05,SEGI,Live,1 - (0-15cm),1
regen_table_big17nov,REMO-PLANT-41,SEGI,Live,3 - (31-60cm),32 NATURAL
regen_table_big17nov,REMO-PLANT-41,SEGI,Dead,3 - (31-60cm),1 NATURAL
regen_table_big17nov,REMO-PLANT-41,SEGI,Dead,1 - (0-15cm),4 NATURAL
regen_table_big17nov,REMO-PLANT-41,SEGI,Live,2 - (16-30cm),44 NATURAL
regen_table_big17nov,REMO-PLANT-41,SEGI,Dead,2 - (16-30cm),2 NATURAL
regen_table_big17nov,REMO-PLANT-41,SEGI,Live,4 - (61-100cm),11 NATURAL
regen_table_big17nov,REMO-PLANT-41,SEGI,Live,1 - (0-15cm),37 NATURAL
regen_table_big17nov,REMO-PLANT-41,PIPOJE,Live,2 - (16-30cm),1 PLANTED
regen_table_big17nov,REMO-PLANT-41,SEGI,Dead,1 - (0-15cm),2 PLANTED
regen_table_big17nov,REMO-PLANT-29,SEGI,Live,2 - (16-30cm),3
regen_table_big17nov,REMO-PLANT-29,SEGI,Live,3 - (31-60cm),2
regen_table_big17nov,REMO-PLANT-29,SEGI,Live,1 - (0-15cm),5
regen_table_big17nov,REMO-PLANT-29,SEGI,Live,4 - (61-100cm),1
regen_table_big17nov,REMO-PLANT-29,SEGI,Dead,1 - (0-15cm),1
regen_table_big17nov,REMO-PLANT-34,SEGI,Dead,1 - (0-15cm),7 PLANTED
regen_table_big17nov,REMO-PLANT-34,PIPOJE,Live,1 - (0-15cm),1 NATURAL
regen_table_big17nov,REMO-PLANT-34,SEGI,Live,4 - (61-100cm),1 NATURAL
regen_table_big17nov,REMO-PLANT-34,SEGI,Live,3 - (31-60cm),1 NATURAL
regen_table_big17nov,REMO-PLANT-26,PIPOJE,Dead,2 - (16-30cm),1 PLANTED
regen_table_big17nov,REMO-PLANT-26,SEGI,Dead,1 - (0-15cm),6 PLANTED
regen_table_big17nov,REMO-PLANT-26,CADE,Live,3 - (31-60cm),1 NATURAL
regen_table_big17nov,REMO-PLANT-26,QUKE,Live,3 - (31-60cm),2 NATURAL
regen_table_big17nov,REMO-PLANT-26,PIPOJE,Live,2 - (16-30cm),1 PLANTED
regen_table_big17nov,REMO-PLANT-26,SEGI,Live,2 - (16-30cm),"1 PLANTED, SAD"
regen_table_big17nov,REMO-PLANT-26,ABCO,Live,2 - (16-30cm),1 NATURAL
regen_table_big17nov,REMO-PLANT-14,SEGI,Dead,1 - (0-15cm),8 PLANTED
regen_table_big17nov,REMO-PLANT-14,SEGI,Dead,1 - (0-15cm),1 NATURAL
regen_table_big17nov,REMO-PLANT-25,SEGI,Live,3 - (31-60cm),7
regen_table_big17nov,REMO-PLANT-25,SEGI,Live,2 - (16-30cm),4
regen_table_big17nov,REMO-PLANT-25,SEGI,Live,1 - (0-15cm),6
regen_table_big17nov,REMO-PLANT-25,SEGI,Dead,1 - (0-15cm),1
regen_table_big17nov,REMO-PLANT-25,SEGI,Live,4 - (61-100cm),5
regen_table_big17nov,REMO-PLANT-39,SEGI,Dead,3 - (31-60cm),"PLANTED, 2"
regen_table_big17nov,REMO-PLANT-39,SEGI,Dead,2 - (16-30cm),"PLANTED, 2"
regen_table_big17nov,REMO-PLANT-16,SEGI,Live,1 - (0-15cm),19
regen_table_big17nov,REMO-PLANT-16,SEGI,Live,2 - (16-30cm),35
regen_table_big17nov,REMO-PLANT-16,SEGI,Live,3 - (31-60cm),55
regen_table_big17nov,REMO-PLANT-16,SEGI,Live,4 - (61-100cm),29
regen_table_big17nov,REMO-PLANT-16,SEGI,Dead,1 - (0-15cm),6
regen_table_big17nov,REMO-PLANT-16,SEGI,Dead,2 - (16-30cm),5
regen_table_big17nov,REMO-PLANT-16,SEGI,Dead,3 - (31-60cm),1
regen_table_big17nov,REMO-PLANT-16,PIPOJE,Live,2 - (16-30cm),"PLANTED, 2"
regen_table_big17nov,REMO-PLANT-16,SEGI,Live,3 - (31-60cm),"PLANTED, 8"
regen_table_big17nov,REMO-PLANT-38,SEGI,Live,3 - (31-60cm),PLANTED - 1
regen_table_big17nov,REMO-PLANT-38,SEGI,Live,4 - (61-100cm),4
regen_table_big17nov,REMO-PLANT-38,PIPOJE,Live,2 - (16-30cm),1
regen_table_big17nov,REMO-PLANT-38,PILA,Live,2 - (16-30cm),PLANTED - 1
regen_table_big17nov,REMO-PLANT-38,PILA,Live,2 - (16-30cm),1
regen_table_big17nov,REMO-PLANT-38,SEGI,Live,3 - (31-60cm),2
regen_table_big17nov,REMO-PLANT-43,PILA,Dead,2 - (16-30cm),1
regen_table_big17nov,REMO-PLANT-43,SEGI,Live,3 - (31-60cm),2
regen_table_big17nov,REMO-PLANT-43,NA,NA,NA,NA
regen_table_big17nov,REME-THIN-12,CADE,Live,1 - (0-15cm),1
regen_table_big17nov,REME-THIN-12,SEGI,Live,1 - (0-15cm),12
regen_table_big17nov,REME-THIN-12,ABCO,Live,1 - (0-15cm),1
regen_table_big17nov,REME-THIN-14,QUKE,Dead,1 - (0-15cm),1
regen_table_big17nov,REME-THIN-14,QUKE,Live,1 - (0-15cm),3
regen_table_big17nov,REME-THIN-14,QUKE,Live,2 - (16-30cm),4
regen_table_big17nov,REME-THIN-14,QUKE,Live,3 - (31-60cm),1
regen_table_big17nov,REME-THIN-14,CADE,Dead,5 - (101-DBH; 137cm),1
regen_table_big17nov,REME-THIN-14,ABCO,Live,1 - (0-15cm),1
regen_table_big17nov,REME-THIN-14,CADE,Live,1 - (0-15cm),3
regen_table_big17nov,REME-THIN-02,SEGI,Live,1 - (0-15cm),97
regen_table_big17nov,REME-THIN-02,SEGI,Dead,1 - (0-15cm),18
regen_table_big17nov,REME-THIN-02,QUCH,Live,1 - (0-15cm),2
regen_table_big17nov,REME-THIN-02,QUKE,Live,1 - (0-15cm),1
regen_table_big17nov,REME-THIN-03,SEGI,Live,1 - (0-15cm),81
regen_table_big17nov,REME-THIN-03,SEGI,Dead,1 - (0-15cm),11
regen_table_big17nov,REME-THIN-03,ABCO,Live,4 - (61-100cm),1
regen_table_big17nov,REME-THIN-03,ABCO,Dead,5 - (101-DBH; 137cm),1
regen_table_big17nov,REME-THIN-06,SEGI,Live,1 - (0-15cm),42
regen_table_big17nov,REME-THIN-06,SEGI,Dead,1 - (0-15cm),1
regen_table_big17nov,REME-THIN-06,CADE,Live,1 - (0-15cm),2
